ArmSpan,151.67
Timestamp,HeadX,HeadY,HeadZ,HeadPitch,HeadYaw,HeadRoll,LeftX_norm,LeftY_norm,LeftZ_norm,RightX_norm,RightY_norm,RightZ_norm
8.8573,215.14,-1102.55,74.33,-2.81,163.30,-35.40,0.1068,0.2623,-0.1669,-0.2456,-0.0657,-0.0130
8.8987,215.27,-1101.86,74.14,-2.72,161.74,-36.27,0.1078,0.2572,-0.1652,-0.2349,-0.0946,0.0417
8.9402,215.52,-1101.36,73.86,-3.49,159.19,-36.44,0.1076,0.2536,-0.1631,-0.2190,-0.1088,0.0923
8.9819,215.87,-1101.01,73.63,-4.79,156.60,-36.65,0.1080,0.2522,-0.1604,-0.2015,-0.1098,0.1346
9.0233,216.29,-1100.76,73.40,-5.99,153.67,-36.17,0.1059,0.2514,-0.1573,-0.1860,-0.0973,0.1671
9.0643,216.80,-1100.69,73.16,-7.81,150.54,-36.28,0.1028,0.2511,-0.1533,-0.1724,-0.0724,0.1911
9.1062,217.35,-1100.70,72.94,-9.67,147.04,-36.01,0.0992,0.2501,-0.1499,-0.1589,-0.0349,0.2026
9.1477,217.88,-1100.92,72.70,-11.50,143.79,-34.59,0.0967,0.2485,-0.1470,-0.1456,0.0117,0.2040
9.1895,218.43,-1101.11,72.43,-13.93,140.47,-34.40,0.0958,0.2445,-0.1439,-0.1321,0.0583,0.1905
9.2311,218.95,-1101.23,72.14,-16.63,136.38,-33.43,0.0954,0.2390,-0.1411,-0.1197,0.1037,0.1668
9.2727,219.47,-1101.31,71.75,-19.77,131.20,-31.96,0.0966,0.2318,-0.1373,-0.1084,0.1459,0.1341
9.3146,219.96,-1101.47,71.42,-23.35,125.28,-29.09,0.0993,0.2254,-0.1341,-0.0979,0.1848,0.0946
9.3567,220.56,-1101.50,71.13,-26.90,118.16,-25.27,0.1030,0.2173,-0.1316,-0.0878,0.2143,0.0505
9.3989,221.01,-1101.24,71.01,-28.98,109.79,-20.96,0.1081,0.2063,-0.1302,-0.0761,0.2313,0.0041
9.4407,221.45,-1101.24,70.84,-30.89,101.41,-16.22,0.1129,0.1971,-0.1285,-0.0663,0.2443,-0.0396
9.4821,221.73,-1101.15,70.76,-32.31,93.60,-10.77,0.1189,0.1885,-0.1256,-0.0592,0.2472,-0.0781
9.5237,221.91,-1101.31,70.76,-33.29,86.91,-5.37,0.1228,0.1836,-0.1235,-0.0501,0.2495,-0.1108
9.5656,221.90,-1101.35,70.82,-33.50,82.32,-1.66,0.1270,0.1792,-0.1205,-0.0428,0.2473,-0.1328
9.6078,221.91,-1101.61,70.91,-33.82,79.01,1.49,0.1276,0.1794,-0.1188,-0.0353,0.2460,-0.1485
9.6497,221.83,-1101.68,71.05,-33.25,76.51,3.19,0.1260,0.1791,-0.1204,-0.0319,0.2438,-0.1527
9.6914,221.77,-1101.74,71.17,-32.43,74.40,5.16,0.1227,0.1771,-0.1253,-0.0290,0.2440,-0.1534
9.7333,221.58,-1101.81,71.28,-32.12,72.31,7.84,0.1200,0.1703,-0.1344,-0.0278,0.2446,-0.1497
9.7746,221.28,-1101.77,71.32,-31.59,70.08,10.13,0.1222,0.1562,-0.1455,-0.0262,0.2451,-0.1452
9.8166,220.79,-1101.73,71.32,-31.60,67.67,12.33,0.1317,0.1348,-0.1577,-0.0253,0.2459,-0.1403
9.8586,220.17,-1101.59,71.24,-31.66,65.82,14.80,0.1458,0.1034,-0.1686,-0.0226,0.2466,-0.1372
9.9004,219.48,-1101.36,71.08,-31.75,64.00,17.13,0.1635,0.0636,-0.1757,-0.0191,0.2464,-0.1358
9.9415,218.77,-1100.97,70.85,-32.04,62.77,19.32,0.1848,0.0181,-0.1763,-0.0157,0.2464,-0.1353
9.9833,218.08,-1100.51,70.54,-31.92,61.86,20.92,0.2084,-0.0286,-0.1672,-0.0128,0.2448,-0.1356
10.0251,217.43,-1100.10,70.18,-32.41,61.48,22.76,0.2333,-0.0714,-0.1495,-0.0095,0.2431,-0.1374
10.0672,216.87,-1099.69,69.75,-33.40,61.69,24.14,0.2579,-0.1113,-0.1209,-0.0073,0.2423,-0.1389
10.1089,216.45,-1099.36,69.27,-34.45,62.27,24.67,0.2787,-0.1467,-0.0811,-0.0057,0.2431,-0.1399
10.1503,216.18,-1099.18,68.76,-36.32,62.51,25.15,0.2918,-0.1743,-0.0350,-0.0051,0.2437,-0.1402
10.1924,215.99,-1099.03,68.23,-38.48,62.76,24.48,0.2939,-0.1954,0.0172,-0.0039,0.2441,-0.1395
10.2349,215.83,-1098.90,67.79,-40.78,64.45,22.55,0.2854,-0.2025,0.0668,-0.0028,0.2437,-0.1375
10.2766,215.84,-1098.75,67.33,-42.58,66.67,19.32,0.2708,-0.2002,0.1111,-0.0038,0.2429,-0.1350
10.3185,216.04,-1098.74,67.02,-43.91,67.54,16.72,0.2543,-0.1868,0.1482,-0.0055,0.2438,-0.1319
10.3604,216.26,-1098.81,66.72,-45.48,67.56,14.93,0.2386,-0.1618,0.1775,-0.0077,0.2450,-0.1274
10.4022,216.46,-1098.70,66.63,-45.64,68.37,13.02,0.2227,-0.1304,0.1954,-0.0093,0.2440,-0.1240
10.4447,216.69,-1098.76,66.67,-45.39,68.87,11.78,0.2098,-0.0924,0.2026,-0.0107,0.2436,-0.1209
10.4863,216.83,-1098.95,66.77,-45.27,69.06,11.04,0.2008,-0.0525,0.2002,-0.0119,0.2437,-0.1168
10.5282,216.95,-1099.16,66.92,-45.25,69.02,10.99,0.1953,-0.0113,0.1886,-0.0128,0.2429,-0.1138
10.5699,216.99,-1099.30,67.07,-44.88,69.77,10.62,0.1945,0.0293,0.1724,-0.0143,0.2401,-0.1106
10.6112,216.94,-1099.47,67.14,-44.56,71.29,9.88,0.1928,0.0673,0.1485,-0.0160,0.2372,-0.1071
10.6529,216.83,-1099.59,67.27,-44.81,73.10,9.16,0.1897,0.0986,0.1207,-0.0181,0.2341,-0.1045
10.6945,216.66,-1099.69,67.39,-44.59,75.14,7.94,0.1840,0.1222,0.0947,-0.0201,0.2318,-0.1020
10.7363,216.43,-1099.81,67.55,-44.47,78.15,7.07,0.1766,0.1452,0.0668,-0.0216,0.2302,-0.1005
10.7780,216.18,-1099.93,67.79,-44.12,81.21,5.37,0.1678,0.1636,0.0398,-0.0232,0.2280,-0.1006
10.8197,215.94,-1100.11,68.04,-43.43,84.74,3.53,0.1579,0.1795,0.0125,-0.0249,0.2258,-0.1015
10.8614,215.75,-1100.43,68.37,-43.07,87.75,1.30,0.1461,0.1936,-0.0142,-0.0269,0.2247,-0.1031
10.9034,215.71,-1100.57,68.72,-42.29,90.16,-0.29,0.1336,0.2004,-0.0400,-0.0290,0.2208,-0.1057
10.9452,215.65,-1100.64,69.11,-40.77,93.22,-2.41,0.1247,0.2047,-0.0608,-0.0315,0.2159,-0.1092
10.9869,215.67,-1100.70,69.50,-39.30,95.98,-4.83,0.1174,0.2073,-0.0761,-0.0360,0.2125,-0.1120
11.0286,215.65,-1100.76,69.85,-37.58,99.22,-7.54,0.1132,0.2117,-0.0871,-0.0403,0.2110,-0.1146
11.0700,215.62,-1100.83,70.21,-35.98,102.91,-10.60,0.1105,0.2159,-0.0950,-0.0450,0.2093,-0.1175
11.1120,215.50,-1100.85,70.65,-33.74,107.52,-13.54,0.1095,0.2198,-0.1006,-0.0501,0.2045,-0.1225
11.1536,215.23,-1100.85,71.11,-30.19,113.70,-17.84,0.1082,0.2240,-0.1034,-0.0582,0.1938,-0.1261
11.1953,215.15,-1100.93,71.64,-26.86,120.58,-21.64,0.1063,0.2292,-0.1092,-0.0741,0.1764,-0.1286
11.2370,215.14,-1101.04,72.07,-23.15,127.51,-25.68,0.1076,0.2325,-0.1127,-0.0969,0.1514,-0.1291
11.2783,215.17,-1101.13,72.48,-19.27,134.26,-28.55,0.1092,0.2363,-0.1162,-0.1277,0.1197,-0.1250
11.3198,215.33,-1101.21,72.72,-15.34,140.49,-32.02,0.1095,0.2413,-0.1184,-0.1629,0.0832,-0.1160
11.3617,215.62,-1101.24,72.82,-12.38,145.59,-34.71,0.1094,0.2449,-0.1188,-0.1984,0.0427,-0.0988
11.4038,215.93,-1101.15,72.81,-10.12,149.39,-37.15,0.1094,0.2474,-0.1192,-0.2276,-0.0013,-0.0728
11.4456,216.17,-1100.93,72.77,-8.16,151.78,-39.20,0.1078,0.2490,-0.1214,-0.2444,-0.0431,-0.0396
11.4870,216.41,-1100.72,72.71,-7.00,152.82,-40.82,0.1068,0.2506,-0.1249,-0.2498,-0.0793,0.0009
11.5291,216.50,-1100.43,72.58,-6.21,152.61,-41.48,0.1073,0.2504,-0.1286,-0.2397,-0.1034,0.0469
11.5706,216.54,-1100.23,72.42,-6.27,151.94,-42.12,0.1070,0.2492,-0.1320,-0.2212,-0.1103,0.0888
11.6126,216.59,-1100.15,72.24,-7.29,151.17,-42.19,0.1051,0.2491,-0.1350,-0.2005,-0.1031,0.1229
11.6545,216.62,-1100.15,72.06,-8.21,150.24,-42.02,0.1026,0.2484,-0.1369,-0.1835,-0.0822,0.1476
11.6959,216.75,-1100.17,71.92,-9.15,148.44,-41.46,0.0998,0.2474,-0.1380,-0.1689,-0.0486,0.1625
11.7371,216.93,-1100.27,71.74,-10.04,146.46,-40.75,0.0972,0.2453,-0.1383,-0.1562,-0.0053,0.1685
11.7791,217.14,-1100.45,71.58,-11.09,144.35,-40.90,0.0946,0.2417,-0.1387,-0.1434,0.0443,0.1629
11.8210,217.44,-1100.68,71.47,-12.47,142.12,-40.14,0.0931,0.2374,-0.1389,-0.1317,0.0913,0.1475
11.8629,217.71,-1100.91,71.36,-14.81,138.57,-40.54,0.0929,0.2331,-0.1383,-0.1196,0.1346,0.1184
11.9049,218.04,-1101.15,71.25,-17.79,133.80,-38.83,0.0932,0.2281,-0.1370,-0.1072,0.1717,0.0822
11.9463,218.42,-1101.42,71.10,-21.47,128.02,-35.72,0.0939,0.2237,-0.1348,-0.0914,0.2040,0.0406
11.9881,218.77,-1101.46,71.07,-24.55,121.44,-31.77,0.0956,0.2160,-0.1334,-0.0771,0.2276,-0.0022
12.0299,219.23,-1101.45,70.96,-27.01,113.07,-28.03,0.0986,0.2070,-0.1292,-0.0638,0.2378,-0.0412
12.0719,219.61,-1101.55,70.82,-29.99,105.83,-23.51,0.1019,0.2001,-0.1255,-0.0513,0.2422,-0.0784
12.1140,220.03,-1101.66,70.57,-32.52,98.43,-18.50,0.1054,0.1946,-0.1200,-0.0427,0.2432,-0.1044
12.1557,220.28,-1101.81,70.41,-35.05,92.52,-13.64,0.1087,0.1895,-0.1173,-0.0339,0.2398,-0.1254
12.1974,220.58,-1101.89,70.27,-36.14,86.87,-10.26,0.1113,0.1848,-0.1159,-0.0299,0.2381,-0.1368
12.2392,220.73,-1102.21,70.11,-38.13,82.69,-5.78,0.1126,0.1837,-0.1169,-0.0264,0.2380,-0.1434
12.2813,220.82,-1102.22,70.04,-38.16,79.48,-3.78,0.1118,0.1812,-0.1191,-0.0248,0.2361,-0.1442
12.3232,220.83,-1102.44,69.94,-38.77,77.18,-0.85,0.1100,0.1808,-0.1224,-0.0234,0.2363,-0.1420
12.3652,220.68,-1102.51,69.80,-39.35,75.41,0.96,0.1083,0.1765,-0.1275,-0.0216,0.2363,-0.1382
12.4068,220.51,-1102.57,69.60,-39.92,72.99,4.08,0.1082,0.1675,-0.1350,-0.0207,0.2362,-0.1342
12.4485,220.16,-1102.44,69.35,-40.56,70.59,7.18,0.1124,0.1505,-0.1461,-0.0186,0.2365,-0.1315
12.4904,219.72,-1102.30,69.05,-41.30,67.89,10.43,0.1215,0.1235,-0.1563,-0.0160,0.2378,-0.1297
12.5322,219.20,-1102.07,68.67,-42.54,64.74,13.69,0.1327,0.0875,-0.1659,-0.0129,0.2390,-0.1293
12.5740,218.64,-1101.53,68.28,-42.80,63.21,16.05,0.1491,0.0440,-0.1727,-0.0100,0.2386,-0.1301
12.6157,218.10,-1101.02,67.88,-43.41,61.87,18.23,0.1728,0.0008,-0.1732,-0.0086,0.2380,-0.1314
12.6576,217.54,-1100.39,67.45,-44.04,61.48,19.29,0.1982,-0.0437,-0.1642,-0.0074,0.2370,-0.1331
12.7002,217.08,-1099.82,67.08,-44.68,61.52,20.34,0.2265,-0.0817,-0.1451,-0.0074,0.2368,-0.1352
12.7426,216.70,-1099.24,66.79,-45.57,62.04,20.69,0.2542,-0.1171,-0.1170,-0.0082,0.2362,-0.1375
12.7842,216.41,-1098.68,66.49,-46.02,63.02,20.07,0.2772,-0.1508,-0.0774,-0.0104,0.2349,-0.1384
12.8261,216.18,-1098.22,66.25,-46.68,64.35,19.32,0.2942,-0.1768,-0.0321,-0.0130,0.2352,-0.1382
12.8679,216.03,-1097.86,66.08,-47.55,65.49,18.15,0.2998,-0.1946,0.0227,-0.0148,0.2354,-0.1364
12.9105,216.00,-1097.51,65.97,-47.92,66.61,17.16,0.2923,-0.2011,0.0733,-0.0171,0.2352,-0.1326
12.9527,216.06,-1097.28,65.91,-47.95,67.26,16.38,0.2817,-0.1979,0.1189,-0.0191,0.2358,-0.1279
12.9953,216.17,-1097.20,65.88,-48.28,68.11,15.37,0.2665,-0.1793,0.1569,-0.0200,0.2360,-0.1214
13.0377,216.34,-1097.29,65.91,-48.45,68.13,14.55,0.2511,-0.1458,0.1836,-0.0199,0.2370,-0.1149
13.0784,216.49,-1097.46,65.95,-48.59,68.34,13.72,0.2350,-0.1089,0.2029,-0.0185,0.2367,-0.1084
13.1206,216.66,-1097.75,66.03,-48.65,68.65,13.06,0.2194,-0.0681,0.2133,-0.0167,0.2363,-0.1036
13.1629,216.80,-1098.14,66.16,-49.30,69.17,12.72,0.2046,-0.0238,0.2110,-0.0149,0.2347,-0.1004
13.2047,216.91,-1098.48,66.23,-49.25,70.47,11.70,0.1914,0.0197,0.1979,-0.0130,0.2321,-0.0976
13.2465,217.01,-1098.72,66.38,-49.70,72.38,10.78,0.1803,0.0621,0.1772,-0.0112,0.2281,-0.0965
13.2882,217.03,-1098.85,66.50,-49.13,74.85,9.14,0.1708,0.0980,0.1496,-0.0098,0.2229,-0.0948
13.3298,217.04,-1099.06,66.64,-49.48,77.71,7.83,0.1613,0.1325,0.1195,-0.0086,0.2187,-0.0941
13.3723,217.07,-1099.05,66.75,-48.72,81.15,6.13,0.1499,0.1591,0.0846,-0.0090,0.2137,-0.0934
13.4140,217.06,-1099.23,66.94,-48.72,84.28,4.00,0.1384,0.1802,0.0502,-0.0087,0.2111,-0.0941
13.4557,217.05,-1099.13,67.08,-47.90,87.95,2.08,0.1278,0.1944,0.0150,-0.0095,0.2058,-0.0953
13.4964,217.03,-1099.25,67.31,-46.99,90.69,-0.33,0.1189,0.2046,-0.0151,-0.0126,0.2029,-0.0974
13.5374,216.97,-1099.18,67.59,-46.25,94.71,-2.12,0.1122,0.2131,-0.0464,-0.0170,0.1995,-0.1020
13.5780,216.85,-1099.16,68.07,-43.92,98.85,-5.33,0.1102,0.2170,-0.0709,-0.0251,0.1957,-0.1093
13.6188,216.68,-1099.22,68.62,-41.57,103.93,-8.07,0.1088,0.2206,-0.0910,-0.0334,0.1922,-0.1192
13.6599,216.53,-1099.41,69.33,-38.72,108.92,-11.71,0.1075,0.2237,-0.1029,-0.0453,0.1886,-0.1281
13.7012,216.43,-1099.56,70.02,-35.45,114.17,-14.97,0.1070,0.2285,-0.1096,-0.0587,0.1848,-0.1341
13.7419,216.40,-1099.84,70.70,-31.96,119.12,-18.06,0.1070,0.2339,-0.1118,-0.0735,0.1778,-0.1362
13.7834,216.54,-1100.25,71.27,-29.12,124.56,-21.08,0.1045,0.2398,-0.1130,-0.0920,0.1611,-0.1363
13.8248,216.81,-1100.58,71.70,-26.06,130.09,-24.11,0.1019,0.2443,-0.1135,-0.1173,0.1356,-0.1352
13.8672,217.15,-1100.89,72.08,-22.90,135.47,-27.18,0.1000,0.2494,-0.1152,-0.1489,0.1016,-0.1328
13.9087,217.59,-1101.14,72.31,-19.77,140.85,-30.44,0.0968,0.2541,-0.1184,-0.1851,0.0611,-0.1246
13.9499,218.00,-1101.21,72.48,-16.49,144.84,-33.95,0.0945,0.2568,-0.1216,-0.2221,0.0152,-0.1090
13.9920,218.37,-1100.97,72.61,-13.47,147.18,-37.77,0.0937,0.2582,-0.1251,-0.2502,-0.0374,-0.0828
14.0337,218.61,-1100.64,72.58,-10.80,148.26,-40.12,0.0939,0.2583,-0.1268,-0.2644,-0.0886,-0.0421
14.0761,218.83,-1100.36,72.43,-9.72,148.73,-41.38,0.0940,0.2590,-0.1287,-0.2617,-0.1313,0.0077
14.1178,218.87,-1100.02,72.38,-9.69,148.20,-42.60,0.0956,0.2582,-0.1303,-0.2440,-0.1622,0.0619
14.1591,218.87,-1099.89,72.20,-9.96,148.00,-42.86,0.0964,0.2582,-0.1285,-0.2205,-0.1744,0.1107
14.2009,218.97,-1099.79,71.97,-10.88,147.83,-43.10,0.0967,0.2596,-0.1278,-0.1962,-0.1710,0.1493
14.2430,219.14,-1099.75,71.74,-11.91,146.88,-43.64,0.0964,0.2596,-0.1256,-0.1778,-0.1521,0.1808
14.2852,219.34,-1099.70,71.65,-12.88,145.34,-42.93,0.0959,0.2599,-0.1248,-0.1631,-0.1198,0.2015
14.3271,219.56,-1099.67,71.55,-13.63,143.25,-42.33,0.0956,0.2571,-0.1240,-0.1493,-0.0803,0.2167
14.3684,219.81,-1099.71,71.37,-15.12,140.86,-41.51,0.0961,0.2541,-0.1225,-0.1353,-0.0318,0.2209
14.4099,220.05,-1099.78,71.18,-17.24,138.06,-40.25,0.0974,0.2498,-0.1195,-0.1223,0.0154,0.2114
14.4515,220.32,-1099.86,70.98,-19.51,134.96,-39.20,0.0995,0.2448,-0.1158,-0.1134,0.0632,0.1931
14.4936,220.57,-1099.99,70.76,-21.81,131.72,-37.16,0.1021,0.2410,-0.1116,-0.1051,0.1121,0.1665
14.5350,220.83,-1100.07,70.54,-24.45,128.27,-36.03,0.1046,0.2363,-0.1072,-0.0957,0.1556,0.1296
14.5770,221.11,-1099.95,70.24,-27.37,124.00,-33.57,0.1060,0.2301,-0.1035,-0.0840,0.1924,0.0885
14.6185,221.44,-1099.63,69.82,-29.95,118.72,-31.54,0.1074,0.2216,-0.0992,-0.0728,0.2142,0.0469
14.6604,221.81,-1099.30,69.29,-33.18,113.23,-27.91,0.1080,0.2129,-0.0963,-0.0612,0.2279,0.0086
14.7021,222.16,-1098.93,68.80,-35.73,107.33,-25.03,0.1092,0.2043,-0.0940,-0.0523,0.2327,-0.0236
14.7442,222.56,-1098.68,68.33,-38.42,101.86,-20.42,0.1082,0.1975,-0.0937,-0.0452,0.2339,-0.0519
14.7859,222.87,-1098.40,68.03,-39.69,95.95,-16.48,0.1081,0.1910,-0.0947,-0.0418,0.2333,-0.0699
14.8278,223.15,-1098.35,67.79,-41.08,90.76,-11.63,0.1091,0.1873,-0.0971,-0.0374,0.2328,-0.0826
14.8696,223.30,-1098.28,67.65,-41.72,85.88,-7.32,0.1088,0.1803,-0.1045,-0.0365,0.2315,-0.0891
14.9116,223.25,-1098.21,67.53,-42.24,82.63,-3.86,0.1121,0.1659,-0.1127,-0.0359,0.2305,-0.0926
14.9534,223.05,-1098.18,67.50,-42.74,79.97,-1.34,0.1177,0.1448,-0.1255,-0.0356,0.2305,-0.0947
14.9957,222.65,-1098.18,67.48,-43.28,78.29,0.24,0.1281,0.1114,-0.1400,-0.0343,0.2323,-0.0959
15.0373,222.18,-1098.05,67.50,-43.73,77.36,0.86,0.1459,0.0697,-0.1543,-0.0338,0.2341,-0.0970
15.0790,221.67,-1097.76,67.48,-43.18,76.16,1.47,0.1688,0.0220,-0.1653,-0.0327,0.2363,-0.0987
15.1210,221.11,-1097.50,67.48,-43.23,75.07,2.21,0.1951,-0.0291,-0.1714,-0.0300,0.2361,-0.1008
15.1630,220.61,-1097.17,67.49,-43.42,73.33,3.64,0.2216,-0.0808,-0.1700,-0.0286,0.2385,-0.1061
15.2047,220.17,-1096.74,67.54,-43.07,71.76,5.52,0.2424,-0.1346,-0.1554,-0.0266,0.2403,-0.1106
15.2464,219.83,-1096.36,67.55,-42.46,70.47,7.05,0.2536,-0.1802,-0.1268,-0.0257,0.2413,-0.1132
15.2878,219.49,-1096.06,67.57,-42.53,69.72,8.32,0.2576,-0.2140,-0.0839,-0.0250,0.2433,-0.1154
15.3297,219.23,-1095.84,67.55,-42.44,69.18,8.52,0.2589,-0.2309,-0.0292,-0.0237,0.2441,-0.1154
15.3716,219.07,-1095.64,67.57,-42.75,69.35,8.43,0.2548,-0.2300,0.0310,-0.0235,0.2443,-0.1141
15.4133,218.95,-1095.53,67.51,-42.54,69.27,7.52,0.2564,-0.2260,0.0882,-0.0233,0.2450,-0.1114
15.4558,218.85,-1095.62,67.51,-43.03,69.12,7.86,0.2515,-0.2038,0.1398,-0.0238,0.2461,-0.1084
15.4968,218.73,-1095.73,67.53,-43.16,69.08,7.95,0.2352,-0.1658,0.1806,-0.0232,0.2461,-0.1055
15.5384,218.60,-1095.99,67.59,-43.18,68.79,8.22,0.2148,-0.1130,0.2002,-0.0213,0.2456,-0.1033
15.5805,218.42,-1096.38,67.61,-43.26,69.11,8.43,0.1999,-0.0603,0.2070,-0.0185,0.2452,-0.1016
15.6225,218.19,-1096.86,67.71,-43.64,69.41,8.29,0.1844,-0.0045,0.1968,-0.0146,0.2441,-0.1013
15.6644,217.98,-1097.28,67.88,-43.82,70.92,8.08,0.1740,0.0472,0.1737,-0.0115,0.2410,-0.1025
15.7060,217.77,-1097.53,68.06,-43.28,72.93,7.15,0.1666,0.0953,0.1431,-0.0104,0.2369,-0.1029
15.7473,217.52,-1097.66,68.21,-42.60,76.42,5.94,0.1578,0.1394,0.1003,-0.0092,0.2317,-0.1029
15.7897,217.27,-1097.78,68.39,-42.33,79.09,4.39,0.1456,0.1732,0.0547,-0.0094,0.2258,-0.1033
15.8310,216.95,-1097.85,68.55,-41.44,82.67,3.10,0.1339,0.1934,0.0137,-0.0109,0.2221,-0.1046
15.8730,216.66,-1097.82,68.77,-40.95,85.83,1.36,0.1242,0.2052,-0.0248,-0.0141,0.2184,-0.1072
15.9149,216.29,-1097.75,69.03,-39.56,89.43,-1.08,0.1174,0.2081,-0.0512,-0.0179,0.2151,-0.1112
15.9564,215.94,-1097.70,69.20,-38.48,93.18,-3.49,0.1151,0.2087,-0.0631,-0.0228,0.2131,-0.1141
15.9985,215.60,-1097.83,69.48,-37.68,97.13,-6.81,0.1130,0.2112,-0.0690,-0.0286,0.2120,-0.1170
16.0398,215.32,-1097.92,69.82,-36.60,102.47,-10.30,0.1138,0.2117,-0.0739,-0.0366,0.2074,-0.1207
16.0818,215.17,-1098.11,70.25,-34.78,108.13,-14.55,0.1153,0.2146,-0.0756,-0.0510,0.1967,-0.1237
16.1236,215.26,-1098.43,70.73,-32.79,114.58,-18.75,0.1134,0.2202,-0.0793,-0.0724,0.1806,-0.1263
16.1657,215.52,-1098.66,71.29,-29.76,120.68,-23.00,0.1108,0.2246,-0.0842,-0.1038,0.1578,-0.1260
16.2069,215.96,-1098.86,71.90,-25.95,126.47,-26.67,0.1078,0.2304,-0.0916,-0.1417,0.1288,-0.1216
16.2487,216.49,-1098.97,72.37,-22.25,131.18,-30.21,0.1049,0.2358,-0.0997,-0.1800,0.0920,-0.1104
16.2904,217.02,-1099.00,72.67,-18.82,135.16,-32.99,0.1020,0.2409,-0.1071,-0.2170,0.0487,-0.0911
16.3320,217.54,-1098.87,72.93,-15.75,138.31,-34.71,0.0998,0.2447,-0.1144,-0.2442,0.0006,-0.0627
16.3733,217.98,-1098.64,73.08,-13.44,139.90,-36.60,0.0981,0.2469,-0.1225,-0.2616,-0.0459,-0.0282
16.4137,218.28,-1098.26,73.19,-11.70,140.81,-38.08,0.0983,0.2469,-0.1303,-0.2659,-0.0896,0.0118
16.4555,218.50,-1097.87,73.16,-10.76,140.62,-38.95,0.0991,0.2471,-0.1366,-0.2598,-0.1226,0.0534
16.4976,218.57,-1097.51,73.06,-10.51,139.77,-39.47,0.1014,0.2473,-0.1417,-0.2463,-0.1415,0.0938
16.5397,218.62,-1097.31,72.88,-11.62,139.14,-39.61,0.1036,0.2478,-0.1444,-0.2304,-0.1481,0.1299
16.5813,218.69,-1097.09,72.68,-12.87,138.40,-38.92,0.1048,0.2467,-0.1456,-0.2113,-0.1396,0.1601
16.6230,218.69,-1096.92,72.50,-14.11,136.98,-38.48,0.1059,0.2457,-0.1455,-0.1917,-0.1182,0.1825
16.6649,218.66,-1096.87,72.43,-15.30,135.10,-37.24,0.1069,0.2442,-0.1442,-0.1717,-0.0871,0.1909
16.7068,218.58,-1096.98,72.31,-16.82,132.88,-36.18,0.1073,0.2430,-0.1412,-0.1564,-0.0436,0.1899
16.7486,218.44,-1097.30,72.21,-18.97,130.67,-34.68,0.1072,0.2426,-0.1379,-0.1473,0.0055,0.1815
16.7907,218.33,-1097.64,72.18,-21.23,128.02,-32.93,0.1076,0.2405,-0.1336,-0.1427,0.0550,0.1636
16.8321,218.27,-1098.06,71.94,-23.88,123.98,-31.01,0.1077,0.2386,-0.1271,-0.1397,0.1044,0.1432
16.8737,218.43,-1098.56,71.44,-28.10,119.00,-28.10,0.1066,0.2352,-0.1181,-0.1362,0.1462,0.1199
16.9157,218.72,-1098.95,71.23,-32.84,114.63,-24.72,0.1045,0.2289,-0.1100,-0.1273,0.1822,0.0956
16.9575,219.01,-1098.67,71.31,-34.31,110.45,-23.00,0.1026,0.2200,-0.1038,-0.1116,0.2029,0.0684
16.9994,219.53,-1098.36,71.53,-35.27,106.46,-20.74,0.1001,0.2150,-0.0990,-0.0924,0.2161,0.0421
17.0413,220.05,-1098.05,71.56,-35.98,103.46,-19.12,0.0960,0.2129,-0.0958,-0.0739,0.2278,0.0186
17.0833,220.62,-1097.65,71.53,-34.63,100.26,-15.83,0.0927,0.2114,-0.0919,-0.0614,0.2315,-0.0020
17.1251,221.03,-1097.26,71.46,-33.50,98.05,-14.62,0.0909,0.2128,-0.0870,-0.0520,0.2314,-0.0222
17.1670,221.61,-1096.74,71.68,-34.55,97.19,-12.49,0.0864,0.2141,-0.0843,-0.0493,0.2321,-0.0378
17.2088,221.84,-1096.20,71.72,-34.19,95.23,-12.34,0.0838,0.2131,-0.0824,-0.0473,0.2344,-0.0490
17.2506,221.99,-1095.76,71.87,-34.40,93.66,-11.11,0.0835,0.2117,-0.0828,-0.0522,0.2359,-0.0548
17.2924,221.97,-1095.26,72.10,-34.26,92.17,-10.47,0.0830,0.2115,-0.0845,-0.0553,0.2383,-0.0615
17.3339,221.83,-1094.90,72.35,-34.44,90.51,-9.80,0.0827,0.2100,-0.0881,-0.0572,0.2392,-0.0674
17.3759,221.56,-1094.61,72.43,-33.74,88.95,-8.48,0.0843,0.2102,-0.0911,-0.0567,0.2399,-0.0715
17.4179,221.25,-1094.44,72.33,-32.99,87.13,-7.30,0.0868,0.2095,-0.0945,-0.0554,0.2432,-0.0720
17.4596,220.94,-1094.20,72.33,-33.54,84.80,-6.31,0.0898,0.2032,-0.1000,-0.0524,0.2453,-0.0740
17.5014,220.67,-1093.96,72.39,-34.12,81.97,-4.31,0.0943,0.1919,-0.1090,-0.0486,0.2458,-0.0772
17.5432,220.44,-1093.77,72.38,-35.04,77.69,-1.19,0.1029,0.1701,-0.1192,-0.0447,0.2476,-0.0799
17.5852,220.13,-1093.53,72.22,-35.37,73.12,2.33,0.1185,0.1359,-0.1302,-0.0399,0.2501,-0.0833
17.6272,219.90,-1093.23,71.98,-35.61,69.11,5.52,0.1414,0.0941,-0.1408,-0.0362,0.2524,-0.0882
17.6687,219.66,-1092.89,71.73,-36.29,65.75,7.88,0.1680,0.0464,-0.1498,-0.0332,0.2542,-0.0946
