ArmSpan,149.12
Timestamp,HeadX,HeadY,HeadZ,HeadPitch,HeadYaw,HeadRoll,LeftX_norm,LeftY_norm,LeftZ_norm,RightX_norm,RightY_norm,RightZ_norm
8.8139,261.34,-1090.57,71.71,-7.41,159.24,-42.64,0.0536,0.2606,-0.2168,-0.2403,-0.1337,0.0851
8.8555,261.41,-1090.22,71.41,-9.83,157.45,-42.40,0.0534,0.2588,-0.2151,-0.2242,-0.1217,0.1193
8.8971,261.49,-1090.01,71.07,-12.70,155.29,-41.99,0.0541,0.2571,-0.2120,-0.2096,-0.0977,0.1435
8.9383,261.55,-1089.84,70.76,-15.81,152.79,-41.14,0.0560,0.2552,-0.2077,-0.1959,-0.0651,0.1583
8.9795,261.74,-1089.84,70.22,-20.01,150.06,-39.73,0.0583,0.2537,-0.1998,-0.1838,-0.0253,0.1653
9.0213,262.02,-1089.77,69.70,-24.52,146.79,-38.68,0.0609,0.2503,-0.1912,-0.1718,0.0165,0.1607
9.0636,262.59,-1089.69,69.03,-29.66,141.91,-35.18,0.0624,0.2454,-0.1817,-0.1618,0.0564,0.1506
9.1052,263.13,-1089.48,68.66,-33.94,135.63,-32.68,0.0652,0.2385,-0.1751,-0.1522,0.0927,0.1325
9.1472,263.80,-1089.41,68.28,-37.13,128.74,-28.45,0.0683,0.2307,-0.1679,-0.1435,0.1256,0.1087
9.1887,264.54,-1089.38,67.98,-39.68,121.21,-24.93,0.0713,0.2214,-0.1619,-0.1352,0.1514,0.0796
9.2306,265.31,-1089.53,67.78,-42.27,113.86,-20.89,0.0750,0.2097,-0.1573,-0.1267,0.1740,0.0491
9.2730,266.05,-1089.76,67.81,-43.78,105.55,-17.39,0.0797,0.1977,-0.1543,-0.1174,0.1917,0.0165
9.3147,266.70,-1090.10,68.00,-44.85,98.29,-12.45,0.0863,0.1889,-0.1531,-0.1081,0.2079,-0.0179
9.3563,267.25,-1090.54,68.26,-44.64,90.95,-8.38,0.0925,0.1827,-0.1523,-0.0993,0.2210,-0.0505
9.3981,267.68,-1091.07,68.59,-44.90,85.58,-4.32,0.0971,0.1798,-0.1531,-0.0903,0.2320,-0.0822
9.4399,268.00,-1091.36,68.88,-43.79,81.80,-2.50,0.1011,0.1766,-0.1539,-0.0814,0.2356,-0.1084
9.4819,268.16,-1091.78,69.13,-43.56,78.97,-1.22,0.1044,0.1749,-0.1546,-0.0711,0.2378,-0.1308
9.5236,268.27,-1091.97,69.25,-42.76,76.95,0.32,0.1069,0.1720,-0.1558,-0.0607,0.2372,-0.1462
9.5655,268.30,-1092.09,69.30,-42.81,74.61,1.99,0.1108,0.1640,-0.1565,-0.0508,0.2349,-0.1558
9.6082,268.33,-1092.13,69.21,-42.84,71.39,5.03,0.1188,0.1487,-0.1557,-0.0413,0.2345,-0.1618
9.6505,268.23,-1092.12,69.01,-43.46,66.84,9.16,0.1329,0.1304,-0.1531,-0.0341,0.2345,-0.1662
9.6914,268.11,-1092.11,68.88,-43.91,64.67,11.51,0.1494,0.1067,-0.1508,-0.0302,0.2367,-0.1700
9.7328,267.91,-1092.03,68.68,-44.60,60.97,14.71,0.1678,0.0734,-0.1462,-0.0262,0.2390,-0.1726
9.7746,267.73,-1091.79,68.49,-44.59,57.73,18.13,0.1895,0.0341,-0.1399,-0.0226,0.2410,-0.1755
9.8165,267.45,-1091.46,68.19,-44.55,55.39,20.74,0.2124,-0.0075,-0.1309,-0.0189,0.2436,-0.1788
9.8583,267.17,-1091.10,67.78,-44.80,53.23,22.78,0.2338,-0.0526,-0.1154,-0.0158,0.2456,-0.1822
9.9001,266.87,-1090.67,67.31,-45.25,51.36,24.97,0.2502,-0.0979,-0.0947,-0.0124,0.2464,-0.1864
9.9422,266.55,-1090.26,66.85,-45.35,49.81,27.77,0.2598,-0.1407,-0.0697,-0.0094,0.2470,-0.1924
9.9839,266.28,-1089.85,66.42,-45.96,49.30,29.00,0.2643,-0.1797,-0.0402,-0.0075,0.2462,-0.1983
10.0257,266.14,-1089.52,66.03,-46.16,49.09,30.24,0.2583,-0.2102,-0.0042,-0.0072,0.2442,-0.2038
10.0673,266.04,-1089.21,65.68,-46.42,49.49,30.49,0.2466,-0.2294,0.0324,-0.0090,0.2429,-0.2081
10.1091,265.94,-1089.06,65.40,-47.25,49.93,30.76,0.2297,-0.2366,0.0726,-0.0113,0.2427,-0.2112
10.1511,265.91,-1088.90,65.18,-47.70,50.23,30.37,0.2117,-0.2333,0.1123,-0.0146,0.2414,-0.2119
10.1931,265.82,-1088.86,65.08,-48.19,50.86,30.16,0.1983,-0.2186,0.1475,-0.0166,0.2414,-0.2115
10.2353,265.65,-1088.89,64.98,-48.38,51.20,28.63,0.1870,-0.1993,0.1779,-0.0169,0.2414,-0.2100
10.2769,265.40,-1089.08,65.01,-48.98,51.34,27.94,0.1758,-0.1681,0.1987,-0.0175,0.2419,-0.2085
10.3189,265.13,-1089.25,65.10,-49.06,51.47,27.62,0.1692,-0.1309,0.2109,-0.0165,0.2411,-0.2065
10.3610,264.72,-1089.44,65.21,-48.92,51.96,26.98,0.1660,-0.0897,0.2120,-0.0152,0.2391,-0.2036
10.4029,264.28,-1089.66,65.32,-48.83,53.19,26.41,0.1655,-0.0447,0.2035,-0.0136,0.2366,-0.2008
10.4451,263.69,-1089.96,65.40,-49.05,53.57,26.16,0.1676,0.0032,0.1856,-0.0110,0.2340,-0.1981
10.4872,263.00,-1090.06,65.50,-49.27,55.86,25.76,0.1705,0.0478,0.1598,-0.0081,0.2292,-0.1961
10.5289,262.21,-1090.10,65.70,-48.93,58.79,25.64,0.1740,0.0856,0.1271,-0.0050,0.2237,-0.1950
10.5708,261.27,-1090.11,65.88,-48.58,63.32,23.75,0.1738,0.1161,0.0899,-0.0019,0.2177,-0.1942
10.6126,260.34,-1090.29,66.18,-48.93,68.66,22.18,0.1725,0.1446,0.0501,0.0002,0.2136,-0.1941
10.6546,259.40,-1090.33,66.51,-48.47,75.12,18.23,0.1695,0.1666,0.0132,0.0014,0.2086,-0.1938
10.6968,258.57,-1090.53,66.92,-47.82,81.64,15.21,0.1654,0.1844,-0.0205,0.0015,0.2048,-0.1938
10.7378,257.75,-1090.86,67.41,-47.31,87.84,11.27,0.1587,0.2002,-0.0544,0.0016,0.2026,-0.1953
10.7786,257.01,-1091.03,67.96,-45.63,94.78,7.85,0.1519,0.2109,-0.0878,0.0003,0.1986,-0.1971
10.8192,256.32,-1091.44,68.63,-43.92,102.09,2.93,0.1441,0.2197,-0.1156,-0.0010,0.1963,-0.2019
10.8604,255.79,-1091.68,69.26,-41.49,109.16,-1.82,0.1355,0.2242,-0.1405,-0.0066,0.1915,-0.2073
10.9015,255.41,-1092.10,69.90,-38.90,115.99,-6.81,0.1260,0.2292,-0.1570,-0.0166,0.1855,-0.2143
10.9427,255.39,-1092.47,70.43,-36.76,122.91,-11.26,0.1151,0.2346,-0.1706,-0.0344,0.1732,-0.2190
10.9840,255.53,-1092.70,71.00,-33.78,129.48,-15.32,0.1067,0.2388,-0.1805,-0.0579,0.1526,-0.2212
11.0260,255.93,-1092.88,71.48,-30.43,135.20,-18.59,0.0974,0.2423,-0.1901,-0.0873,0.1224,-0.2181
11.0677,256.35,-1093.00,71.96,-26.90,141.03,-21.97,0.0900,0.2470,-0.1979,-0.1208,0.0850,-0.2120
11.1097,256.93,-1093.00,72.39,-22.80,145.96,-25.12,0.0826,0.2520,-0.2053,-0.1565,0.0465,-0.2027
11.1510,257.50,-1092.96,72.68,-18.57,150.79,-28.53,0.0757,0.2570,-0.2103,-0.1903,0.0039,-0.1868
11.1925,258.11,-1092.86,72.70,-15.23,155.21,-31.80,0.0682,0.2617,-0.2132,-0.2193,-0.0383,-0.1635
11.2347,258.56,-1092.71,72.46,-12.74,159.33,-35.84,0.0619,0.2645,-0.2142,-0.2406,-0.0801,-0.1326
11.2764,258.77,-1092.54,72.10,-10.53,163.14,-39.24,0.0583,0.2668,-0.2141,-0.2518,-0.1186,-0.0930
11.3187,258.95,-1092.26,71.79,-9.57,165.89,-41.65,0.0549,0.2675,-0.2140,-0.2507,-0.1477,-0.0468
11.3612,259.06,-1092.08,71.38,-8.98,167.58,-43.29,0.0522,0.2684,-0.2124,-0.2441,-0.1641,0.0020
11.4026,259.20,-1091.90,70.97,-9.04,169.09,-43.73,0.0495,0.2691,-0.2110,-0.2366,-0.1714,0.0480
11.4445,259.38,-1091.79,70.59,-9.12,169.94,-45.09,0.0471,0.2700,-0.2089,-0.2263,-0.1673,0.0894
11.4867,259.70,-1091.61,70.25,-9.95,170.01,-45.31,0.0434,0.2693,-0.2080,-0.2162,-0.1505,0.1238
11.5291,260.03,-1091.49,70.03,-10.53,169.30,-45.76,0.0416,0.2676,-0.2062,-0.2048,-0.1263,0.1483
11.5706,260.46,-1091.42,69.81,-11.73,168.15,-45.22,0.0400,0.2652,-0.2045,-0.1968,-0.0942,0.1649
11.6123,260.91,-1091.31,69.53,-13.44,166.15,-45.41,0.0407,0.2612,-0.2016,-0.1913,-0.0582,0.1734
11.6542,261.49,-1091.19,69.15,-16.10,163.62,-44.65,0.0431,0.2568,-0.1980,-0.1881,-0.0208,0.1748
11.6961,262.10,-1090.99,68.62,-19.76,159.93,-44.21,0.0472,0.2515,-0.1930,-0.1845,0.0177,0.1696
11.7380,262.81,-1090.66,67.81,-24.90,155.23,-42.95,0.0528,0.2453,-0.1846,-0.1801,0.0527,0.1591
11.7801,263.55,-1090.21,66.79,-30.86,149.79,-41.28,0.0595,0.2382,-0.1747,-0.1760,0.0875,0.1456
11.8218,264.29,-1089.67,65.73,-36.71,143.63,-39.49,0.0678,0.2285,-0.1644,-0.1712,0.1181,0.1255
11.8631,265.17,-1089.13,64.68,-41.95,136.16,-36.43,0.0758,0.2177,-0.1544,-0.1653,0.1446,0.1032
11.9058,266.12,-1088.69,63.86,-46.82,128.37,-32.87,0.0841,0.2068,-0.1452,-0.1575,0.1693,0.0776
11.9480,267.24,-1088.35,63.22,-50.26,118.19,-27.01,0.0906,0.1958,-0.1379,-0.1482,0.1897,0.0493
11.9902,268.39,-1088.31,62.80,-53.19,107.43,-19.59,0.0956,0.1872,-0.1319,-0.1382,0.2069,0.0187
12.0325,269.48,-1088.48,62.60,-55.25,96.35,-11.45,0.0979,0.1812,-0.1277,-0.1289,0.2215,-0.0128
12.0743,270.31,-1088.68,62.71,-55.68,87.32,-5.15,0.0996,0.1779,-0.1254,-0.1187,0.2329,-0.0434
12.1168,270.94,-1088.96,62.92,-55.10,81.38,-1.98,0.1003,0.1767,-0.1240,-0.1068,0.2388,-0.0725
12.1585,271.39,-1089.30,63.16,-54.65,76.64,1.02,0.1009,0.1734,-0.1237,-0.0962,0.2407,-0.0965
12.2010,271.59,-1089.62,63.42,-54.42,72.41,3.56,0.1035,0.1661,-0.1247,-0.0845,0.2400,-0.1163
12.2423,271.66,-1089.84,63.65,-53.53,67.83,7.31,0.1093,0.1534,-0.1265,-0.0745,0.2379,-0.1320
12.2841,271.47,-1090.08,64.00,-53.03,64.44,10.19,0.1214,0.1367,-0.1283,-0.0653,0.2369,-0.1456
12.3257,271.06,-1090.29,64.25,-52.56,61.77,11.70,0.1370,0.1135,-0.1320,-0.0586,0.2351,-0.1551
12.3680,270.43,-1090.51,64.47,-52.30,60.02,12.59,0.1565,0.0806,-0.1349,-0.0527,0.2349,-0.1635
12.4097,269.78,-1090.70,64.67,-52.23,58.79,14.43,0.1769,0.0399,-0.1370,-0.0481,0.2347,-0.1724
12.4518,269.03,-1090.76,64.77,-51.80,58.08,14.83,0.1991,-0.0094,-0.1340,-0.0463,0.2330,-0.1783
12.4933,268.36,-1090.85,64.86,-51.77,57.02,16.16,0.2190,-0.0593,-0.1275,-0.0446,0.2335,-0.1847
12.5343,267.78,-1090.73,64.90,-51.88,56.51,16.91,0.2328,-0.1132,-0.1108,-0.0451,0.2333,-0.1892
12.5764,267.35,-1090.68,64.88,-51.35,55.93,17.14,0.2417,-0.1604,-0.0909,-0.0458,0.2354,-0.1917
12.6183,266.97,-1090.65,64.93,-51.69,55.35,17.17,0.2489,-0.2029,-0.0594,-0.0477,0.2383,-0.1946
12.6601,266.80,-1090.65,64.95,-51.51,55.17,17.52,0.2496,-0.2353,-0.0152,-0.0505,0.2408,-0.1947
12.7022,266.69,-1090.63,64.97,-51.40,54.72,17.64,0.2467,-0.2561,0.0339,-0.0530,0.2423,-0.1939
12.7435,266.66,-1090.70,65.02,-51.20,53.86,17.92,0.2379,-0.2632,0.0865,-0.0562,0.2439,-0.1917
12.7856,266.64,-1090.80,65.16,-51.10,53.75,18.03,0.2264,-0.2559,0.1375,-0.0583,0.2456,-0.1901
12.8276,266.69,-1090.91,65.24,-50.58,53.87,17.24,0.2128,-0.2346,0.1814,-0.0612,0.2471,-0.1865
12.8693,266.64,-1091.10,65.34,-50.44,53.59,16.94,0.1989,-0.2017,0.2104,-0.0628,0.2484,-0.1828
12.9112,266.53,-1091.35,65.39,-50.49,53.20,17.06,0.1878,-0.1585,0.2242,-0.0620,0.2494,-0.1788
12.9528,266.33,-1091.62,65.49,-50.53,53.21,17.18,0.1820,-0.1101,0.2258,-0.0595,0.2496,-0.1755
12.9944,266.05,-1091.94,65.57,-50.10,52.68,17.34,0.1794,-0.0588,0.2162,-0.0560,0.2499,-0.1729
13.0365,265.67,-1092.27,65.71,-49.79,52.30,18.40,0.1815,-0.0114,0.2030,-0.0515,0.2486,-0.1713
13.0783,265.22,-1092.55,65.83,-49.37,52.50,19.16,0.1873,0.0327,0.1865,-0.0458,0.2451,-0.1704
13.1204,264.65,-1092.65,66.00,-49.34,54.46,19.22,0.1836,0.0777,0.1508,-0.0401,0.2390,-0.1699
13.1618,264.03,-1092.63,66.16,-49.17,58.11,17.81,0.1683,0.1221,0.0980,-0.0351,0.2321,-0.1697
13.2030,263.32,-1092.44,66.35,-48.58,63.43,15.52,0.1556,0.1524,0.0569,-0.0302,0.2248,-0.1701
13.2454,262.59,-1092.20,66.58,-47.96,70.28,12.42,0.1465,0.1727,0.0171,-0.0256,0.2172,-0.1702
13.2870,261.88,-1092.02,66.82,-47.26,77.19,9.08,0.1359,0.1882,-0.0202,-0.0214,0.2105,-0.1704
13.3282,261.19,-1091.88,67.05,-47.04,84.18,5.56,0.1280,0.1985,-0.0522,-0.0185,0.2044,-0.1696
13.3687,260.52,-1091.78,67.32,-45.93,92.33,0.91,0.1219,0.2076,-0.0795,-0.0158,0.1993,-0.1716
13.4094,259.84,-1091.64,67.70,-44.43,101.31,-5.16,0.1179,0.2145,-0.1061,-0.0192,0.1907,-0.1766
13.4503,259.15,-1091.63,68.11,-41.68,111.17,-11.38,0.1156,0.2201,-0.1253,-0.0281,0.1813,-0.1844
13.4912,258.56,-1091.70,68.60,-38.40,121.46,-18.02,0.1137,0.2296,-0.1444,-0.0444,0.1671,-0.1934
13.5325,258.20,-1091.85,69.11,-34.33,130.81,-23.13,0.1124,0.2377,-0.1600,-0.0675,0.1488,-0.1998
13.5740,258.04,-1092.07,69.53,-30.59,139.23,-27.84,0.1089,0.2482,-0.1737,-0.0966,0.1224,-0.2023
13.6151,258.00,-1092.14,69.90,-27.03,145.48,-31.17,0.1040,0.2553,-0.1862,-0.1284,0.0875,-0.2008
13.6572,258.09,-1092.19,70.10,-23.60,151.05,-33.88,0.0987,0.2615,-0.1965,-0.1588,0.0466,-0.1944
13.6989,258.28,-1092.22,70.22,-20.47,156.66,-36.26,0.0926,0.2683,-0.2048,-0.1874,0.0014,-0.1815
13.7414,258.42,-1092.17,70.32,-16.87,161.56,-39.22,0.0867,0.2740,-0.2104,-0.2094,-0.0456,-0.1615
13.7835,258.59,-1092.10,70.42,-13.68,165.72,-41.88,0.0794,0.2777,-0.2139,-0.2267,-0.0925,-0.1347
13.8253,258.70,-1091.91,70.44,-10.74,168.55,-43.05,0.0722,0.2814,-0.2150,-0.2404,-0.1375,-0.1012
13.8674,258.80,-1091.77,70.37,-8.86,170.84,-44.09,0.0656,0.2840,-0.2144,-0.2417,-0.1769,-0.0598
13.9087,258.84,-1091.66,70.22,-7.51,172.98,-44.95,0.0598,0.2862,-0.2127,-0.2349,-0.2042,-0.0138
13.9504,258.92,-1091.59,70.01,-7.06,174.53,-46.53,0.0535,0.2874,-0.2107,-0.2261,-0.2162,0.0333
13.9926,258.96,-1091.33,69.82,-7.02,175.13,-46.94,0.0488,0.2854,-0.2079,-0.2128,-0.2184,0.0774
14.0344,259.01,-1091.04,69.61,-7.01,174.60,-47.26,0.0452,0.2826,-0.2045,-0.2011,-0.2077,0.1173
14.0760,259.14,-1090.73,69.30,-7.68,173.77,-48.04,0.0416,0.2792,-0.2003,-0.1911,-0.1860,0.1500
14.1180,259.35,-1090.39,68.97,-8.81,172.29,-48.15,0.0391,0.2749,-0.1956,-0.1830,-0.1556,0.1736
14.1594,259.67,-1090.04,68.58,-10.40,170.33,-47.96,0.0375,0.2701,-0.1903,-0.1792,-0.1164,0.1913
14.2017,260.05,-1089.66,68.27,-12.79,167.27,-47.84,0.0370,0.2643,-0.1858,-0.1765,-0.0713,0.1975
14.2439,260.56,-1089.29,67.82,-16.06,163.52,-46.79,0.0382,0.2572,-0.1800,-0.1743,-0.0253,0.1918
14.2849,261.08,-1088.92,67.39,-19.79,159.09,-45.58,0.0412,0.2505,-0.1744,-0.1721,0.0240,0.1755
14.3265,261.82,-1088.55,66.77,-24.86,153.46,-43.22,0.0452,0.2437,-0.1666,-0.1704,0.0711,0.1504
14.3687,262.44,-1088.09,66.34,-29.81,146.61,-40.79,0.0508,0.2354,-0.1602,-0.1676,0.1117,0.1191
14.4105,263.26,-1087.48,65.73,-34.54,137.98,-35.26,0.0570,0.2254,-0.1514,-0.1630,0.1435,0.0878
14.4519,263.97,-1087.02,65.13,-38.67,127.83,-30.73,0.0640,0.2160,-0.1431,-0.1529,0.1716,0.0477
14.4933,264.95,-1087.01,64.43,-43.53,117.98,-23.52,0.0701,0.2090,-0.1346,-0.1420,0.1912,0.0068
14.5345,265.73,-1087.02,63.94,-47.47,107.80,-16.96,0.0779,0.2009,-0.1272,-0.1306,0.2058,-0.0303
14.5765,266.56,-1087.23,63.59,-50.12,97.34,-9.03,0.0837,0.1957,-0.1244,-0.1206,0.2170,-0.0650
14.6196,267.14,-1087.49,63.28,-51.21,88.63,-2.39,0.0911,0.1910,-0.1219,-0.1109,0.2243,-0.0944
14.6625,267.64,-1088.04,63.09,-52.83,81.73,3.62,0.0959,0.1881,-0.1230,-0.1021,0.2284,-0.1201
14.7045,267.91,-1088.37,62.95,-53.33,76.71,6.18,0.1025,0.1799,-0.1235,-0.0929,0.2276,-0.1354
14.7462,268.13,-1088.71,62.97,-53.76,73.13,8.76,0.1089,0.1675,-0.1270,-0.0817,0.2265,-0.1452
14.7878,268.16,-1088.95,62.94,-53.25,69.76,10.64,0.1177,0.1488,-0.1322,-0.0689,0.2244,-0.1501
14.8297,268.02,-1089.34,62.96,-53.44,66.43,13.40,0.1295,0.1234,-0.1392,-0.0571,0.2251,-0.1566
14.8719,267.77,-1089.40,62.92,-53.54,62.99,16.47,0.1450,0.0879,-0.1478,-0.0503,0.2262,-0.1606
14.9140,267.30,-1089.51,62.79,-53.87,60.25,19.42,0.1641,0.0438,-0.1549,-0.0421,0.2284,-0.1643
14.9558,266.73,-1089.65,62.50,-55.26,57.73,22.70,0.1832,-0.0059,-0.1586,-0.0333,0.2304,-0.1667
14.9977,266.17,-1089.55,62.21,-56.16,56.34,25.84,0.2058,-0.0605,-0.1533,-0.0269,0.2311,-0.1685
15.0401,265.64,-1089.33,61.95,-56.75,56.40,26.19,0.2279,-0.1119,-0.1407,-0.0232,0.2312,-0.1700
15.0819,265.21,-1089.22,61.66,-57.44,56.81,26.92,0.2476,-0.1605,-0.1190,-0.0211,0.2311,-0.1710
15.1240,264.78,-1089.15,61.42,-58.35,57.72,26.52,0.2663,-0.2026,-0.0890,-0.0199,0.2310,-0.1720
15.1659,264.39,-1089.07,61.20,-58.95,59.61,25.89,0.2785,-0.2393,-0.0519,-0.0190,0.2312,-0.1729
15.2072,263.99,-1089.03,61.14,-59.49,62.78,24.91,0.2859,-0.2634,-0.0073,-0.0187,0.2293,-0.1743
15.2494,263.64,-1089.11,61.23,-59.93,66.27,22.81,0.2865,-0.2717,0.0397,-0.0187,0.2264,-0.1773
15.2909,263.52,-1089.29,61.46,-59.88,67.56,21.96,0.2794,-0.2619,0.0861,-0.0217,0.2262,-0.1808
15.3327,263.33,-1089.53,61.78,-59.44,69.09,20.27,0.2704,-0.2390,0.1276,-0.0240,0.2276,-0.1834
15.3749,263.22,-1089.84,62.21,-58.74,70.27,18.62,0.2667,-0.2126,0.1626,-0.0262,0.2294,-0.1835
15.4165,263.14,-1090.21,62.66,-57.91,70.89,17.55,0.2613,-0.1779,0.1888,-0.0271,0.2309,-0.1816
15.4582,263.08,-1090.70,63.08,-56.90,70.87,16.45,0.2494,-0.1345,0.2015,-0.0278,0.2323,-0.1780
15.5000,263.00,-1091.27,63.51,-56.24,70.70,16.34,0.2228,-0.0761,0.1973,-0.0285,0.2331,-0.1733
15.5423,262.87,-1091.86,63.92,-55.53,70.24,15.96,0.2154,-0.0309,0.1878,-0.0285,0.2338,-0.1684
15.5838,262.61,-1092.45,64.35,-55.13,70.63,15.91,0.2118,0.0148,0.1705,-0.0273,0.2339,-0.1637
15.6257,262.32,-1092.98,64.66,-54.43,72.22,14.82,0.2090,0.0588,0.1477,-0.0255,0.2336,-0.1586
15.6677,262.02,-1093.49,65.00,-54.29,74.25,13.69,0.2054,0.1023,0.1188,-0.0239,0.2328,-0.1547
15.7094,261.69,-1093.82,65.27,-54.03,77.13,11.65,0.1994,0.1367,0.0851,-0.0222,0.2313,-0.1518
15.7509,261.41,-1093.96,65.52,-53.61,80.79,9.57,0.1893,0.1646,0.0500,-0.0216,0.2287,-0.1495
15.7929,261.10,-1094.02,65.74,-52.77,84.60,6.61,0.2019,0.1330,0.0758,-0.0202,0.2260,-0.1489
15.8346,260.83,-1093.96,66.04,-52.35,88.27,4.28,0.2057,0.1342,0.0708,-0.0205,0.2223,-0.1504
15.8759,260.49,-1093.66,66.34,-50.31,92.26,1.21,0.2017,0.1342,0.0620,-0.0220,0.2182,-0.1547
15.9180,260.16,-1093.46,66.72,-48.47,95.70,-0.98,0.2031,0.1406,0.0611,-0.0255,0.2157,-0.1621
15.9594,259.75,-1093.18,67.05,-46.89,100.17,-3.66,0.1574,0.1530,-0.0137,-0.0318,0.2114,-0.1710
16.0003,259.27,-1092.89,67.42,-44.72,105.93,-7.05,0.1361,0.1698,-0.0581,-0.0409,0.2040,-0.1819
16.0410,258.73,-1092.60,67.81,-41.98,114.09,-11.95,0.1176,0.1888,-0.0956,-0.0549,0.1906,-0.1927
16.0814,258.28,-1092.49,68.22,-38.49,123.80,-17.66,0.1050,0.2098,-0.1228,-0.0769,0.1718,-0.2005
16.1222,258.08,-1092.54,68.64,-34.63,133.23,-23.09,0.1005,0.2229,-0.1314,-0.1060,0.1470,-0.2045
16.1634,258.16,-1092.69,69.02,-31.46,141.65,-28.22,0.0949,0.2345,-0.1385,-0.1429,0.1135,-0.2013
16.2054,258.35,-1092.65,69.42,-27.34,148.45,-31.61,0.0859,0.2430,-0.1465,-0.1814,0.0722,-0.1918
16.2464,258.65,-1092.60,69.75,-23.15,154.18,-33.91,0.0762,0.2527,-0.1534,-0.2161,0.0243,-0.1718
16.2882,258.89,-1092.37,69.89,-19.14,158.70,-35.96,0.0652,0.2615,-0.1607,-0.2399,-0.0259,-0.1427
16.3303,259.10,-1092.17,69.90,-16.24,162.70,-37.88,0.0549,0.2670,-0.1650,-0.2533,-0.0757,-0.1043
16.3723,259.21,-1091.88,69.74,-14.03,166.06,-39.95,0.0468,0.2705,-0.1686,-0.2521,-0.1211,-0.0598
16.4148,259.27,-1091.53,69.41,-12.66,168.45,-42.12,0.0403,0.2718,-0.1714,-0.2418,-0.1581,-0.0147
16.4566,259.36,-1091.19,68.94,-12.00,170.20,-43.83,0.0348,0.2718,-0.1740,-0.2270,-0.1847,0.0309
16.4978,259.41,-1090.80,68.40,-12.23,171.28,-45.57,0.0328,0.2705,-0.1751,-0.2116,-0.1966,0.0742
16.5394,259.38,-1090.42,67.96,-12.39,171.24,-47.29,0.0323,0.2689,-0.1774,-0.1979,-0.1933,0.1118
16.5815,259.45,-1090.05,67.38,-13.55,170.65,-48.72,0.0319,0.2665,-0.1793,-0.1880,-0.1780,0.1444
16.6236,259.54,-1089.78,66.91,-15.20,169.37,-49.50,0.0335,0.2639,-0.1818,-0.1812,-0.1491,0.1677
16.6654,259.80,-1089.52,66.31,-17.79,167.29,-49.87,0.0352,0.2594,-0.1822,-0.1785,-0.1113,0.1821
16.7072,260.12,-1089.16,65.74,-21.44,163.17,-49.83,0.0379,0.2530,-0.1809,-0.1775,-0.0702,0.1875
16.7491,260.87,-1088.89,65.02,-26.90,157.69,-47.43,0.0404,0.2466,-0.1748,-0.1811,-0.0237,0.1862
16.7906,261.76,-1088.72,64.50,-32.61,151.52,-45.22,0.0421,0.2413,-0.1696,-0.1849,0.0234,0.1734
16.8325,262.78,-1088.56,64.11,-37.78,144.40,-41.30,0.0457,0.2353,-0.1623,-0.1887,0.0678,0.1554
16.8749,263.90,-1088.31,63.87,-41.71,135.59,-36.16,0.0501,0.2287,-0.1556,-0.1866,0.1099,0.1258
16.9175,264.94,-1088.06,63.70,-44.69,126.81,-32.06,0.0555,0.2213,-0.1486,-0.1785,0.1443,0.0895
16.9593,266.11,-1087.83,63.55,-47.13,117.23,-26.71,0.0608,0.2136,-0.1418,-0.1646,0.1697,0.0518
17.0010,267.13,-1087.71,63.50,-48.83,108.26,-21.97,0.0669,0.2075,-0.1368,-0.1474,0.1899,0.0137
17.0428,268.09,-1087.50,63.62,-49.38,99.77,-17.43,0.0725,0.2011,-0.1334,-0.1312,0.2049,-0.0241
17.0841,268.88,-1087.44,63.77,-48.67,92.53,-13.62,0.0774,0.1951,-0.1305,-0.1158,0.2154,-0.0596
17.1252,269.45,-1087.43,63.90,-48.30,87.29,-10.79,0.0817,0.1903,-0.1288,-0.1009,0.2224,-0.0917
17.1663,269.89,-1087.50,64.02,-47.89,83.25,-8.74,0.0853,0.1849,-0.1305,-0.0878,0.2265,-0.1163
17.2073,270.15,-1087.51,64.05,-47.65,79.89,-6.56,0.0910,0.1753,-0.1334,-0.0764,0.2260,-0.1315
17.2492,270.25,-1087.70,64.15,-48.03,76.83,-4.37,0.0994,0.1604,-0.1407,-0.0660,0.2265,-0.1417
17.2910,270.20,-1087.81,64.32,-48.53,72.97,-1.10,0.1129,0.1342,-0.1479,-0.0596,0.2260,-0.1481
17.3339,270.04,-1087.90,64.53,-48.23,68.66,2.56,0.1300,0.0999,-0.1556,-0.0536,0.2276,-0.1542
17.3764,269.77,-1087.88,64.87,-47.59,64.96,6.21,0.1542,0.0564,-0.1603,-0.0493,0.2286,-0.1609
17.4182,269.62,-1087.65,65.35,-45.33,61.24,9.60,0.1792,0.0076,-0.1609,-0.0477,0.2300,-0.1661
17.4601,269.38,-1087.55,65.75,-43.52,57.97,12.46,0.2080,-0.0412,-0.1516,-0.0440,0.2337,-0.1710
17.5007,269.09,-1087.36,66.06,-42.53,56.09,13.89,0.2359,-0.0861,-0.1329,-0.0408,0.2355,-0.1745
17.5417,268.85,-1087.29,66.30,-42.00,55.06,14.64,0.2594,-0.1254,-0.1010,-0.0382,0.2382,-0.1781
17.5833,268.64,-1087.30,66.46,-41.96,54.43,15.47,0.2736,-0.1552,-0.0567,-0.0379,0.2398,-0.1794
17.6249,268.44,-1087.41,66.73,-42.20,54.11,15.35,0.2756,-0.1724,-0.0071,-0.0380,0.2439,-0.1812
