ArmSpan,149.15
Timestamp,HeadX,HeadY,HeadZ,HeadPitch,HeadYaw,HeadRoll,LeftX_norm,LeftY_norm,LeftZ_norm,RightX_norm,RightY_norm,RightZ_norm
8.8131,311.83,-1127.81,69.95,-17.42,151.66,-46.14,0.0672,0.2605,-0.1300,-0.2794,-0.0728,-0.0974
8.8555,312.03,-1127.66,70.17,-15.31,153.94,-47.40,0.0656,0.2640,-0.1313,-0.2868,-0.1155,-0.0507
8.8967,312.09,-1127.42,70.36,-13.45,154.67,-48.42,0.0642,0.2662,-0.1333,-0.2792,-0.1483,0.0022
8.9388,312.16,-1127.34,70.46,-12.65,155.06,-49.20,0.0628,0.2685,-0.1351,-0.2595,-0.1652,0.0569
8.9809,312.13,-1127.25,70.45,-12.51,155.12,-49.62,0.0612,0.2696,-0.1368,-0.2384,-0.1654,0.1071
9.0226,312.09,-1127.24,70.41,-13.11,154.60,-50.17,0.0589,0.2707,-0.1376,-0.2163,-0.1490,0.1503
9.0644,312.14,-1127.44,70.15,-14.20,154.65,-49.54,0.0567,0.2711,-0.1366,-0.1953,-0.1174,0.1807
9.1062,312.20,-1127.56,69.96,-15.44,154.02,-49.65,0.0550,0.2687,-0.1362,-0.1779,-0.0803,0.1950
9.1475,312.40,-1127.64,69.64,-16.94,152.74,-48.98,0.0532,0.2643,-0.1351,-0.1670,-0.0369,0.1990
9.1900,312.70,-1127.68,69.41,-18.73,150.56,-48.42,0.0523,0.2597,-0.1353,-0.1583,0.0080,0.1874
9.2317,313.04,-1127.76,69.10,-21.12,147.18,-48.09,0.0539,0.2551,-0.1346,-0.1528,0.0537,0.1638
9.2730,313.49,-1128.00,68.69,-25.18,143.27,-46.96,0.0573,0.2522,-0.1319,-0.1499,0.0979,0.1423
9.3146,313.94,-1128.17,68.28,-29.64,138.60,-43.78,0.0638,0.2487,-0.1261,-0.1455,0.1415,0.1159
9.3560,314.25,-1128.03,68.05,-33.01,132.47,-40.74,0.0719,0.2425,-0.1189,-0.1362,0.1769,0.0802
9.3981,314.67,-1127.94,67.67,-36.15,125.87,-36.06,0.0782,0.2366,-0.1104,-0.1242,0.2028,0.0414
9.4401,315.04,-1127.80,67.21,-39.39,118.75,-32.22,0.0844,0.2308,-0.1020,-0.1100,0.2173,0.0026
9.4820,315.56,-1127.70,66.66,-42.80,110.91,-26.50,0.0875,0.2257,-0.0951,-0.0987,0.2281,-0.0330
9.5237,316.28,-1127.54,66.05,-45.59,102.08,-19.81,0.0875,0.2203,-0.0896,-0.0920,0.2279,-0.0649
9.5655,316.92,-1127.62,65.81,-47.72,94.43,-13.09,0.0861,0.2179,-0.0880,-0.0868,0.2291,-0.0930
9.6074,317.39,-1127.50,65.70,-48.28,89.78,-9.34,0.0836,0.2126,-0.0882,-0.0817,0.2255,-0.1092
9.6491,317.79,-1127.38,65.70,-47.64,86.18,-6.76,0.0804,0.2082,-0.0900,-0.0788,0.2236,-0.1181
9.6913,317.98,-1127.37,65.72,-47.03,84.04,-5.26,0.0779,0.2050,-0.0948,-0.0783,0.2255,-0.1201
9.7333,317.95,-1127.48,65.75,-47.04,82.50,-4.23,0.0778,0.2000,-0.1012,-0.0760,0.2257,-0.1208
9.7749,317.76,-1127.55,65.86,-47.13,81.30,-2.69,0.0823,0.1905,-0.1107,-0.0734,0.2258,-0.1213
9.8168,317.33,-1127.67,66.01,-47.29,79.77,-1.31,0.0929,0.1759,-0.1228,-0.0692,0.2293,-0.1231
9.8589,316.84,-1127.57,66.21,-46.87,78.82,0.72,0.1129,0.1544,-0.1361,-0.0651,0.2312,-0.1261
9.9005,316.24,-1127.50,66.31,-46.26,77.59,1.91,0.1363,0.1248,-0.1478,-0.0591,0.2336,-0.1304
9.9424,315.66,-1127.44,66.37,-46.50,76.17,3.76,0.1628,0.0862,-0.1601,-0.0532,0.2373,-0.1360
9.9843,315.04,-1127.27,66.31,-46.90,73.98,5.13,0.1913,0.0392,-0.1670,-0.0465,0.2403,-0.1419
10.0257,314.59,-1126.98,66.17,-46.96,71.47,8.16,0.2180,-0.0140,-0.1702,-0.0401,0.2408,-0.1483
10.0686,314.25,-1126.67,65.98,-47.09,68.40,11.42,0.2384,-0.0732,-0.1656,-0.0345,0.2401,-0.1541
10.1111,314.08,-1126.50,65.70,-47.43,65.36,15.05,0.2546,-0.1316,-0.1531,-0.0299,0.2404,-0.1584
10.1537,314.04,-1126.37,65.50,-47.80,62.57,17.39,0.2644,-0.1873,-0.1273,-0.0273,0.2418,-0.1623
10.1956,314.14,-1126.27,65.34,-47.78,60.04,19.71,0.2653,-0.2333,-0.0848,-0.0271,0.2445,-0.1653
10.2373,314.32,-1126.30,65.17,-47.65,57.55,22.00,0.2589,-0.2630,-0.0317,-0.0282,0.2472,-0.1672
10.2787,314.53,-1126.42,65.08,-47.70,54.89,24.03,0.2479,-0.2777,0.0266,-0.0302,0.2513,-0.1695
10.3204,314.74,-1126.62,64.95,-47.50,53.07,25.25,0.2383,-0.2750,0.0830,-0.0333,0.2553,-0.1700
10.3622,314.96,-1126.90,65.02,-47.70,51.78,26.32,0.2259,-0.2581,0.1368,-0.0356,0.2580,-0.1711
10.4038,315.17,-1127.08,65.05,-47.81,52.35,25.82,0.2091,-0.2197,0.1834,-0.0403,0.2598,-0.1700
10.4458,315.33,-1127.47,65.06,-47.87,53.36,24.56,0.1993,-0.1693,0.2186,-0.0438,0.2616,-0.1675
10.4873,315.36,-1127.90,65.12,-48.77,54.15,23.85,0.1876,-0.1090,0.2429,-0.0458,0.2624,-0.1629
10.5297,315.27,-1128.27,65.13,-49.08,56.19,22.51,0.1742,-0.0452,0.2479,-0.0450,0.2617,-0.1577
10.5719,315.09,-1128.76,65.16,-49.32,58.13,21.62,0.1585,0.0132,0.2348,-0.0437,0.2595,-0.1531
10.6140,314.74,-1129.26,65.27,-50.03,60.08,20.86,0.1455,0.0669,0.2067,-0.0413,0.2561,-0.1491
10.6560,314.37,-1129.59,65.43,-50.21,63.74,19.47,0.1299,0.1168,0.1671,-0.0380,0.2517,-0.1458
10.6977,313.94,-1129.62,65.66,-49.83,68.64,17.00,0.1210,0.1544,0.1282,-0.0349,0.2437,-0.1430
10.7398,313.41,-1129.73,65.97,-49.33,74.59,13.18,0.1113,0.1859,0.0797,-0.0316,0.2361,-0.1421
10.7816,312.94,-1129.67,66.41,-47.98,82.23,9.39,0.1019,0.2074,0.0260,-0.0297,0.2277,-0.1439
10.8227,312.44,-1129.70,67.05,-45.75,88.04,4.19,0.0951,0.2192,-0.0225,-0.0300,0.2211,-0.1483
10.8634,312.01,-1129.64,67.60,-43.11,94.08,1.05,0.0892,0.2229,-0.0638,-0.0315,0.2154,-0.1548
10.9039,311.54,-1129.79,68.14,-40.75,99.27,-3.62,0.0857,0.2252,-0.0927,-0.0351,0.2111,-0.1618
10.9446,311.09,-1129.94,68.59,-38.94,105.27,-7.18,0.0862,0.2270,-0.1144,-0.0393,0.2069,-0.1693
10.9855,310.67,-1130.20,69.06,-36.83,111.06,-11.93,0.0882,0.2290,-0.1265,-0.0444,0.2029,-0.1779
11.0269,310.35,-1130.51,69.46,-35.05,117.32,-15.61,0.0875,0.2325,-0.1361,-0.0510,0.1983,-0.1867
11.0685,310.08,-1130.71,69.82,-32.61,124.27,-19.97,0.0857,0.2348,-0.1420,-0.0611,0.1869,-0.1957
11.1099,309.99,-1130.87,70.16,-29.43,131.38,-24.40,0.0827,0.2381,-0.1451,-0.0785,0.1703,-0.2012
11.1515,310.17,-1130.98,70.43,-26.58,138.71,-28.69,0.0787,0.2433,-0.1471,-0.1046,0.1463,-0.2018
11.1932,310.48,-1130.95,70.69,-23.34,144.83,-32.62,0.0748,0.2480,-0.1487,-0.1365,0.1132,-0.1959
11.2347,310.92,-1130.69,70.84,-20.34,149.29,-35.21,0.0696,0.2511,-0.1519,-0.1746,0.0743,-0.1820
11.2771,311.45,-1130.23,70.95,-18.08,152.28,-36.29,0.0643,0.2536,-0.1557,-0.2106,0.0291,-0.1585
11.3192,311.90,-1129.57,70.95,-16.05,153.81,-36.91,0.0592,0.2548,-0.1612,-0.2420,-0.0182,-0.1239
11.3598,312.31,-1128.73,70.86,-14.60,153.94,-37.82,0.0562,0.2533,-0.1666,-0.2672,-0.0623,-0.0788
11.4014,312.64,-1127.88,70.67,-14.13,153.07,-38.70,0.0541,0.2521,-0.1706,-0.2771,-0.0969,-0.0229
11.4434,312.93,-1127.03,70.42,-14.63,151.47,-40.01,0.0526,0.2479,-0.1729,-0.2721,-0.1214,0.0365
11.4853,313.19,-1126.25,70.09,-15.75,149.27,-40.80,0.0521,0.2436,-0.1728,-0.2531,-0.1293,0.0914
11.5268,313.44,-1125.46,69.81,-17.25,146.33,-41.22,0.0530,0.2394,-0.1713,-0.2296,-0.1265,0.1378
11.5685,313.94,-1124.84,69.37,-19.45,142.58,-40.19,0.0532,0.2369,-0.1667,-0.2030,-0.1091,0.1716
11.6100,314.41,-1124.39,69.06,-21.55,138.89,-38.81,0.0545,0.2361,-0.1624,-0.1805,-0.0785,0.1930
11.6518,314.96,-1124.09,68.67,-23.72,135.08,-38.17,0.0576,0.2359,-0.1555,-0.1624,-0.0362,0.2000
11.6940,315.39,-1124.08,68.31,-26.22,131.85,-37.55,0.0611,0.2363,-0.1480,-0.1474,0.0118,0.1929
11.7357,315.91,-1124.26,67.77,-29.55,129.04,-35.93,0.0636,0.2346,-0.1395,-0.1369,0.0632,0.1777
11.7773,316.20,-1124.53,67.38,-32.74,126.00,-35.63,0.0670,0.2316,-0.1335,-0.1285,0.1154,0.1484
11.8196,316.57,-1124.91,66.98,-36.34,122.58,-32.76,0.0701,0.2283,-0.1284,-0.1218,0.1660,0.1110
11.8612,316.80,-1125.17,66.66,-39.18,118.08,-29.92,0.0749,0.2242,-0.1243,-0.1114,0.2046,0.0670
11.9034,317.12,-1125.43,66.26,-41.99,113.33,-25.49,0.0788,0.2199,-0.1202,-0.0940,0.2288,0.0198
11.9450,317.31,-1125.33,65.91,-43.71,107.85,-22.72,0.0825,0.2109,-0.1181,-0.0752,0.2399,-0.0268
11.9870,317.63,-1125.46,65.67,-45.46,102.38,-18.56,0.0857,0.2038,-0.1185,-0.0652,0.2473,-0.0702
12.0280,317.88,-1125.31,65.45,-45.88,96.62,-14.60,0.0908,0.1932,-0.1204,-0.0630,0.2411,-0.1070
12.0701,318.19,-1125.46,65.33,-46.26,91.36,-9.86,0.0962,0.1867,-0.1237,-0.0585,0.2348,-0.1362
12.1121,318.39,-1125.45,65.24,-46.78,87.38,-6.54,0.1008,0.1791,-0.1289,-0.0526,0.2256,-0.1506
12.1539,318.55,-1125.64,65.15,-46.87,83.33,-3.72,0.1013,0.1743,-0.1352,-0.0458,0.2228,-0.1576
12.1961,318.56,-1125.90,65.09,-47.90,80.12,-0.13,0.1025,0.1698,-0.1401,-0.0397,0.2225,-0.1582
12.2385,318.47,-1126.01,65.00,-48.45,76.40,3.43,0.1048,0.1594,-0.1436,-0.0320,0.2229,-0.1564
12.2810,318.22,-1126.11,64.87,-48.75,72.19,7.77,0.1125,0.1382,-0.1465,-0.0260,0.2235,-0.1536
12.3235,317.74,-1126.16,64.78,-49.72,68.56,11.36,0.1337,0.1091,-0.1489,-0.0212,0.2268,-0.1517
12.3658,317.27,-1126.05,64.64,-49.59,64.80,14.86,0.1593,0.0702,-0.1506,-0.0185,0.2314,-0.1512
12.4081,316.68,-1125.84,64.58,-49.77,61.62,18.21,0.1852,0.0226,-0.1520,-0.0158,0.2347,-0.1533
12.4500,316.14,-1125.43,64.38,-49.16,59.81,20.27,0.2101,-0.0325,-0.1470,-0.0160,0.2365,-0.1551
12.4915,315.57,-1125.05,64.11,-49.32,58.92,21.28,0.2327,-0.0894,-0.1362,-0.0161,0.2382,-0.1574
12.5337,315.16,-1124.65,63.69,-49.71,58.53,22.16,0.2513,-0.1445,-0.1094,-0.0177,0.2391,-0.1592
12.5757,314.78,-1124.22,63.32,-50.55,59.11,21.94,0.2643,-0.1905,-0.0712,-0.0209,0.2403,-0.1617
12.6181,314.63,-1123.87,62.99,-50.39,59.78,21.36,0.2706,-0.2233,-0.0213,-0.0269,0.2425,-0.1643
12.6600,314.51,-1123.78,62.82,-50.69,60.00,21.16,0.2682,-0.2402,0.0356,-0.0330,0.2450,-0.1677
12.7014,314.42,-1123.76,62.80,-51.29,59.26,21.28,0.2579,-0.2386,0.0961,-0.0381,0.2465,-0.1710
12.7431,314.34,-1123.72,62.79,-51.01,60.46,20.01,0.2424,-0.2199,0.1502,-0.0430,0.2467,-0.1728
12.7849,314.28,-1123.74,62.82,-50.47,60.20,19.80,0.2216,-0.1907,0.1931,-0.0472,0.2470,-0.1738
12.8269,314.14,-1123.97,62.97,-50.23,60.35,19.97,0.2016,-0.1504,0.2225,-0.0500,0.2473,-0.1734
12.8688,313.91,-1124.24,63.11,-50.15,60.14,20.31,0.1831,-0.1048,0.2360,-0.0496,0.2465,-0.1723
12.9105,313.55,-1124.56,63.27,-50.20,61.22,20.02,0.1691,-0.0546,0.2360,-0.0471,0.2440,-0.1704
12.9521,313.15,-1124.97,63.47,-49.91,63.19,19.25,0.1583,-0.0018,0.2247,-0.0433,0.2410,-0.1679
12.9943,312.62,-1125.52,63.72,-50.31,65.98,17.55,0.1508,0.0503,0.2022,-0.0381,0.2386,-0.1647
13.0361,312.06,-1125.99,64.01,-50.59,69.45,15.69,0.1400,0.0985,0.1688,-0.0314,0.2346,-0.1618
13.0781,311.31,-1126.23,64.18,-50.62,76.79,11.67,0.1262,0.1351,0.1309,-0.0242,0.2261,-0.1582
13.1199,310.71,-1126.54,64.34,-50.82,84.23,6.97,0.1129,0.1680,0.0870,-0.0200,0.2177,-0.1553
13.1611,310.13,-1126.91,64.44,-51.05,90.96,2.26,0.1032,0.1907,0.0435,-0.0177,0.2108,-0.1532
13.2030,309.70,-1127.25,64.58,-51.07,97.35,-1.82,0.0980,0.2088,-0.0002,-0.0169,0.2048,-0.1542
13.2453,309.17,-1127.56,64.82,-50.56,103.04,-6.82,0.0981,0.2182,-0.0395,-0.0166,0.1996,-0.1581
13.2869,308.79,-1127.83,65.14,-48.75,108.36,-10.53,0.0998,0.2240,-0.0771,-0.0179,0.1940,-0.1643
13.3290,308.36,-1128.07,65.61,-47.38,113.29,-14.51,0.1036,0.2249,-0.1044,-0.0204,0.1898,-0.1712
13.3696,308.02,-1128.22,66.16,-44.20,118.08,-17.74,0.1036,0.2262,-0.1171,-0.0249,0.1854,-0.1774
13.4105,307.88,-1128.50,66.83,-41.39,123.32,-21.36,0.1013,0.2307,-0.1298,-0.0338,0.1804,-0.1833
13.4511,307.88,-1128.75,67.61,-37.71,128.92,-25.36,0.1000,0.2340,-0.1362,-0.0478,0.1709,-0.1881
13.4918,308.14,-1128.94,68.59,-32.91,134.47,-28.64,0.0962,0.2384,-0.1457,-0.0701,0.1539,-0.1940
13.5325,308.64,-1129.24,69.63,-27.69,139.70,-31.94,0.0910,0.2440,-0.1561,-0.1002,0.1306,-0.2006
13.5737,309.30,-1129.42,70.48,-22.22,144.00,-33.79,0.0847,0.2499,-0.1669,-0.1374,0.0989,-0.2067
13.6148,310.06,-1129.55,71.15,-17.83,147.27,-35.60,0.0782,0.2545,-0.1765,-0.1797,0.0603,-0.2084
13.6565,310.85,-1129.56,71.51,-14.36,150.83,-36.69,0.0714,0.2583,-0.1839,-0.2211,0.0177,-0.1999
13.6980,311.46,-1129.45,71.72,-11.39,153.87,-38.60,0.0668,0.2619,-0.1885,-0.2568,-0.0270,-0.1772
13.7395,311.94,-1129.14,71.65,-9.40,156.21,-39.86,0.0628,0.2633,-0.1896,-0.2841,-0.0702,-0.1408
13.7814,312.23,-1128.63,71.49,-8.23,157.14,-41.03,0.0607,0.2611,-0.1893,-0.2972,-0.1102,-0.0899
13.8231,312.36,-1128.16,71.27,-7.68,157.15,-42.12,0.0608,0.2580,-0.1885,-0.2947,-0.1368,-0.0324
13.8651,312.38,-1127.84,71.09,-8.71,156.89,-42.89,0.0621,0.2548,-0.1885,-0.2839,-0.1485,0.0243
13.9066,312.24,-1127.53,70.85,-9.32,156.09,-43.37,0.0650,0.2515,-0.1877,-0.2637,-0.1414,0.0778
13.9487,312.21,-1127.45,70.50,-11.16,155.31,-43.49,0.0671,0.2495,-0.1865,-0.2451,-0.1153,0.1196
13.9906,312.19,-1127.39,70.07,-13.49,154.40,-44.25,0.0697,0.2475,-0.1832,-0.2243,-0.0801,0.1498
14.0322,312.23,-1127.47,69.66,-15.53,153.59,-44.96,0.0719,0.2468,-0.1788,-0.2041,-0.0375,0.1665
14.0742,312.48,-1127.79,69.15,-18.16,153.02,-44.55,0.0747,0.2470,-0.1717,-0.1858,0.0094,0.1706
14.1164,312.84,-1128.07,68.67,-21.08,151.75,-45.83,0.0770,0.2465,-0.1634,-0.1688,0.0558,0.1609
14.1587,313.23,-1128.09,68.24,-23.93,148.83,-44.94,0.0789,0.2428,-0.1551,-0.1524,0.0999,0.1387
14.2002,313.66,-1128.09,67.70,-26.80,144.62,-44.65,0.0819,0.2376,-0.1460,-0.1362,0.1409,0.1069
14.2414,314.17,-1128.08,67.01,-30.91,140.00,-43.28,0.0851,0.2328,-0.1372,-0.1202,0.1753,0.0666
14.2837,314.88,-1127.65,66.09,-36.30,132.69,-41.03,0.0891,0.2241,-0.1276,-0.1059,0.1980,0.0237
14.3254,315.64,-1127.28,65.12,-40.98,123.73,-35.96,0.0950,0.2161,-0.1195,-0.0926,0.2128,-0.0173
14.3672,316.38,-1126.94,64.33,-44.72,115.63,-30.59,0.1027,0.2079,-0.1140,-0.0790,0.2197,-0.0560
14.4099,317.22,-1126.63,63.60,-47.96,107.27,-25.17,0.1093,0.2000,-0.1099,-0.0686,0.2188,-0.0882
14.4510,317.98,-1126.45,63.08,-50.14,99.23,-19.32,0.1137,0.1936,-0.1079,-0.0595,0.2174,-0.1142
14.4928,318.61,-1126.34,62.65,-51.92,92.35,-14.29,0.1153,0.1886,-0.1060,-0.0558,0.2136,-0.1282
14.5359,319.19,-1126.36,62.32,-53.12,87.02,-9.88,0.1126,0.1850,-0.1053,-0.0549,0.2109,-0.1336
14.5784,319.62,-1126.51,62.11,-54.31,82.64,-6.86,0.1078,0.1826,-0.1077,-0.0548,0.2104,-0.1334
14.6207,319.81,-1126.59,62.11,-54.73,80.40,-5.12,0.1036,0.1776,-0.1121,-0.0546,0.2126,-0.1296
14.6628,319.91,-1126.66,62.17,-54.57,78.94,-4.02,0.1018,0.1706,-0.1183,-0.0551,0.2155,-0.1237
14.7044,319.82,-1126.75,62.37,-54.24,77.26,-2.03,0.1048,0.1597,-0.1260,-0.0536,0.2190,-0.1193
14.7478,319.49,-1126.81,62.62,-54.14,75.33,-0.30,0.1132,0.1395,-0.1342,-0.0510,0.2209,-0.1165
14.7895,319.09,-1126.81,62.88,-53.95,72.93,2.76,0.1270,0.1107,-0.1427,-0.0486,0.2230,-0.1160
14.8310,318.52,-1126.58,63.09,-53.37,69.86,5.75,0.1502,0.0725,-0.1516,-0.0468,0.2254,-0.1173
14.8728,317.94,-1126.35,63.17,-52.73,65.93,10.38,0.1794,0.0266,-0.1585,-0.0457,0.2280,-0.1195
14.9142,317.26,-1126.01,63.14,-52.35,62.56,14.08,0.2063,-0.0307,-0.1607,-0.0436,0.2290,-0.1233
14.9559,316.74,-1125.56,63.05,-51.75,60.45,16.75,0.2322,-0.0922,-0.1531,-0.0431,0.2290,-0.1276
14.9977,316.26,-1125.09,62.93,-51.50,60.38,16.99,0.2553,-0.1525,-0.1313,-0.0433,0.2288,-0.1320
15.0679,316.13,-1124.90,62.85,-51.87,61.89,16.14,0.2715,-0.2285,-0.0617,-0.0489,0.2313,-0.1399
15.1099,316.05,-1124.47,62.66,-52.03,64.36,14.25,0.2704,-0.2565,0.0006,-0.0525,0.2312,-0.1416
15.1513,316.16,-1124.51,62.59,-52.12,63.69,13.90,0.2617,-0.2672,0.0620,-0.0569,0.2346,-0.1419
15.1927,316.27,-1124.70,62.59,-52.43,62.14,13.87,0.2452,-0.2680,0.1183,-0.0590,0.2392,-0.1419
15.2346,316.46,-1124.87,62.71,-52.31,59.87,15.25,0.2255,-0.2559,0.1630,-0.0605,0.2417,-0.1412
15.2766,316.53,-1125.05,62.89,-51.71,59.08,16.00,0.2083,-0.2306,0.1968,-0.0598,0.2428,-0.1406
15.3185,316.57,-1125.24,63.05,-51.39,58.91,15.88,0.1981,-0.1939,0.2254,-0.0592,0.2429,-0.1394
15.3604,316.49,-1125.47,63.23,-51.04,59.92,14.66,0.1919,-0.1490,0.2459,-0.0575,0.2421,-0.1384
15.4018,316.35,-1125.86,63.43,-50.83,60.91,13.47,0.1865,-0.0985,0.2526,-0.0548,0.2416,-0.1380
15.4434,316.12,-1126.32,63.69,-50.88,62.60,12.54,0.1846,-0.0430,0.2468,-0.0518,0.2409,-0.1386
15.4856,315.84,-1126.73,63.97,-50.36,63.87,11.13,0.1835,0.0151,0.2283,-0.0498,0.2398,-0.1393
15.5278,315.46,-1127.15,64.32,-50.04,65.78,10.49,0.1831,0.0700,0.1983,-0.0471,0.2376,-0.1409
15.5694,314.98,-1127.44,64.62,-49.54,68.33,9.56,0.1807,0.1202,0.1557,-0.0434,0.2329,-0.1434
15.6112,314.37,-1127.61,65.10,-48.98,72.09,8.22,0.1759,0.1588,0.1068,-0.0401,0.2262,-0.1480
15.6529,313.77,-1127.51,65.48,-46.91,77.15,5.85,0.1595,0.1857,0.0482,-0.0382,0.2179,-0.1525
15.6942,313.08,-1127.71,65.75,-46.12,81.98,3.39,0.1454,0.2076,-0.0096,-0.0358,0.2116,-0.1582
15.7348,312.47,-1127.69,66.02,-45.63,86.54,1.37,0.1334,0.2121,-0.0551,-0.0373,0.2036,-0.1639
15.7755,311.85,-1127.65,66.27,-44.25,91.34,-1.45,0.1237,0.2152,-0.0906,-0.0395,0.1970,-0.1709
15.8160,311.31,-1127.68,66.54,-43.23,95.77,-4.39,0.1149,0.2155,-0.1151,-0.0452,0.1910,-0.1769
15.8567,310.85,-1127.67,66.82,-42.07,100.13,-7.11,0.1074,0.2148,-0.1316,-0.0524,0.1865,-0.1820
15.8982,310.51,-1127.86,67.14,-41.31,104.44,-9.97,0.1028,0.2176,-0.1380,-0.0615,0.1833,-0.1845
15.9397,310.21,-1128.04,67.52,-40.28,109.34,-13.55,0.0978,0.2201,-0.1414,-0.0713,0.1776,-0.1855
15.9822,310.06,-1128.14,67.99,-38.37,114.30,-17.29,0.0929,0.2217,-0.1424,-0.0862,0.1685,-0.1841
16.0233,310.04,-1128.33,68.44,-36.21,120.04,-21.14,0.0871,0.2249,-0.1434,-0.1052,0.1535,-0.1806
16.0647,310.19,-1128.44,68.83,-33.82,125.64,-25.18,0.0814,0.2268,-0.1443,-0.1279,0.1287,-0.1756
16.1061,310.51,-1128.53,69.23,-31.68,131.09,-28.86,0.0753,0.2288,-0.1465,-0.1576,0.0969,-0.1685
16.1480,310.90,-1128.46,69.49,-29.02,135.74,-32.18,0.0690,0.2309,-0.1497,-0.1915,0.0581,-0.1563
16.1900,311.35,-1128.35,69.62,-26.64,139.82,-35.21,0.0626,0.2323,-0.1529,-0.2251,0.0154,-0.1371
16.2318,311.81,-1128.21,69.59,-24.79,143.64,-37.90,0.0561,0.2342,-0.1557,-0.2572,-0.0301,-0.1065
16.2736,312.15,-1127.97,69.55,-22.46,146.95,-40.89,0.0501,0.2361,-0.1597,-0.2822,-0.0746,-0.0687
16.3152,312.44,-1127.68,69.43,-20.68,149.18,-43.94,0.0455,0.2376,-0.1624,-0.2913,-0.1145,-0.0209
16.3569,312.61,-1127.38,69.18,-18.92,150.71,-46.46,0.0414,0.2383,-0.1641,-0.2848,-0.1432,0.0310
16.3998,312.69,-1127.14,68.91,-18.04,151.93,-49.44,0.0385,0.2370,-0.1652,-0.2671,-0.1573,0.0818
16.4412,312.70,-1126.93,68.58,-17.44,152.88,-51.72,0.0368,0.2350,-0.1657,-0.2444,-0.1575,0.1255
16.4831,312.72,-1126.78,68.26,-17.18,153.44,-53.78,0.0349,0.2342,-0.1655,-0.2217,-0.1427,0.1592
16.5253,312.77,-1126.66,67.96,-17.29,153.36,-55.08,0.0335,0.2335,-0.1647,-0.2028,-0.1172,0.1854
16.5676,312.89,-1126.64,67.67,-17.78,152.93,-55.91,0.0326,0.2327,-0.1630,-0.1892,-0.0800,0.2013
16.6093,313.15,-1126.61,67.46,-18.88,152.00,-55.43,0.0318,0.2311,-0.1614,-0.1787,-0.0377,0.2040
16.6513,313.47,-1126.59,67.25,-20.25,150.02,-54.48,0.0319,0.2288,-0.1598,-0.1707,0.0101,0.1954
16.6924,313.84,-1126.65,67.14,-22.07,147.50,-53.84,0.0333,0.2265,-0.1594,-0.1635,0.0580,0.1742
16.7338,314.32,-1126.72,66.99,-25.46,143.65,-52.14,0.0358,0.2255,-0.1577,-0.1545,0.1003,0.1455
16.7752,314.89,-1126.92,66.78,-30.04,138.21,-48.11,0.0379,0.2255,-0.1555,-0.1451,0.1440,0.1140
16.8168,315.33,-1126.84,66.77,-33.83,131.44,-42.44,0.0418,0.2232,-0.1536,-0.1332,0.1787,0.0701
16.8583,315.75,-1126.68,66.66,-36.47,123.69,-36.84,0.0470,0.2190,-0.1482,-0.1213,0.2057,0.0239
16.9008,316.11,-1126.45,66.44,-38.49,116.17,-31.70,0.0516,0.2148,-0.1424,-0.1082,0.2224,-0.0185
16.9419,316.50,-1126.43,66.09,-40.75,109.27,-26.65,0.0555,0.2123,-0.1359,-0.0934,0.2327,-0.0523
16.9839,316.76,-1126.28,65.73,-43.33,104.38,-22.22,0.0602,0.2082,-0.1322,-0.0780,0.2320,-0.0759
17.0259,316.98,-1126.05,65.32,-44.45,99.12,-18.49,0.0655,0.2033,-0.1313,-0.0669,0.2284,-0.0873
17.0677,317.20,-1126.09,65.04,-46.26,95.47,-13.68,0.0709,0.1982,-0.1344,-0.0585,0.2274,-0.0963
17.1099,317.39,-1126.08,64.76,-47.14,91.45,-9.96,0.0756,0.1926,-0.1370,-0.0550,0.2264,-0.1013
17.1516,317.60,-1126.25,64.67,-48.48,87.54,-5.64,0.0776,0.1861,-0.1454,-0.0536,0.2281,-0.1062
17.1935,317.72,-1126.14,64.57,-48.29,84.32,-2.85,0.0826,0.1755,-0.1517,-0.0528,0.2265,-0.1086
17.2359,317.77,-1126.26,64.45,-48.55,81.21,0.64,0.0877,0.1635,-0.1614,-0.0506,0.2269,-0.1108
17.2793,317.61,-1126.29,64.38,-49.01,78.32,2.95,0.0940,0.1413,-0.1758,-0.0475,0.2269,-0.1141
17.3212,317.36,-1126.21,64.31,-49.33,75.98,5.46,0.1070,0.1045,-0.1935,-0.0449,0.2264,-0.1179
17.3635,316.95,-1125.95,64.19,-49.36,74.46,6.89,0.1278,0.0595,-0.2130,-0.0423,0.2263,-0.1227
17.4050,316.50,-1125.61,63.98,-49.62,73.34,8.24,0.1543,0.0090,-0.2318,-0.0409,0.2270,-0.1275
17.4469,315.99,-1125.20,63.71,-50.25,72.37,9.62,0.1844,-0.0480,-0.2447,-0.0396,0.2276,-0.1319
17.4890,315.55,-1124.66,63.42,-50.67,71.36,11.07,0.2134,-0.1106,-0.2422,-0.0396,0.2271,-0.1352
17.5311,315.16,-1124.10,63.14,-50.79,70.20,12.86,0.2363,-0.1724,-0.2182,-0.0406,0.2275,-0.1376
17.5732,314.80,-1123.60,62.92,-50.89,70.48,13.69,0.2534,-0.2217,-0.1781,-0.0420,0.2294,-0.1403
17.6154,314.49,-1123.34,62.74,-51.03,71.12,13.58,0.2655,-0.2556,-0.1253,-0.0436,0.2341,-0.1429
